ID	age	sex	n_babies	observer	year	pop_size	weight
71	1	f	2	15	1987	167	NA
86	1	m	1	16	1987	167	3.5930724071891436
88	5	f	1	8	1987	167	6.03551322661725
101	5	m	1	9	1987	167	5.66620654690424
105	4	m	2	4	1987	167	5.910240570783063
114	4	m	0	3	1987	167	5.415591155228844
116	2	m	1	15	1987	167	4.824462941285489
119	2	m	2	1	1987	167	4.585202485488268
121	6	m	1	7	1987	167	6.258654822203249
124	5	f	0	16	1987	167	4.948814143958193
126	5	m	2	14	1987	167	NA
127	4	f	2	1	1987	167	NA
129	2	f	1	9	1987	167	3.946184511947269
131	0	m	1	10	1987	167	4.320307126418136
132	2	f	0	17	1987	167	4.4244037239554626
139	2	m	2	1	1987	167	4.317445994045411
155	7	f	2	5	1987	167	6.7420564503754115
156	3	f	1	5	1987	167	3.9510635978677198
158	6	f	2	20	1987	167	6.532924923207567
164	2	f	1	17	1987	167	6.009677887491098
171	4	f	2	7	1987	167	7.22301582341971
172	6	m	0	18	1987	167	7.945453702333455
178	0	f	0	16	1987	167	2.823826503559219
189	1	m	0	19	1987	167	4.634148610141799
190	2	m	0	13	1987	167	NA
203	2	f	0	19	1987	167	4.4961737442445
207	2	m	2	9	1987	167	NA
209	3	f	0	3	1987	167	5.405738563045137
210	6	f	2	8	1987	167	7.98612840863865
215	4	m	2	20	1987	167	NA
223	1	f	0	2	1987	167	4.182574214182781
240	5	f	1	14	1987	167	5.164577525621517
242	5	f	1	18	1987	167	NA
246	7	m	2	16	1987	167	7.345319704060234
255	0	f	1	8	1987	167	3.7773865692120836
267	7	f	0	16	1987	167	7.128804682379303
270	6	m	0	7	1987	167	7.055976069795499
274	7	f	2	11	1987	167	NA
292	3	f	0	13	1987	167	6.5167213295153195
300	4	f	1	13	1987	167	4.9853657087771355
304	2	m	1	10	1987	167	4.860930644941667
308	6	f	2	11	1987	167	7.037324890471622
315	7	m	1	9	1987	167	7.355216000145645
318	0	m	0	1	1987	167	4.152586938185133
338	6	f	1	3	1987	167	6.354971865243654
344	1	m	0	16	1987	167	4.457980246112502
348	2	f	2	12	1987	167	3.721342886426949
353	4	m	1	2	1987	167	6.681181057985919
357	7	m	2	2	1987	167	7.48305678407222
359	2	m	0	19	1987	167	5.367917196502711
362	3	f	0	7	1987	167	NA
365	4	m	1	14	1987	167	7.140472185733712
366	7	f	0	14	1987	167	7.006286296327295
382	2	f	1	3	1987	167	4.469650353991967
383	1	f	0	1	1987	167	NA
394	4	m	2	2	1987	167	6.881338150985368
399	3	f	1	1	1987	167	NA
411	6	f	0	1	1987	167	7.320945008570731
412	6	f	2	19	1987	167	5.908651950466002
418	5	f	1	1	1987	167	NA
421	2	f	0	12	1987	167	5.571405476676783
426	5	f	2	18	1987	167	7.102287388424457
427	2	m	1	16	1987	167	6.019012640642421
428	2	m	1	17	1987	167	NA
429	3	f	2	20	1987	167	6.002612157773908
430	4	f	0	2	1987	167	6.0539648067892955
435	1	f	2	10	1987	167	4.359340327009164
450	1	m	2	5	1987	167	3.978385860928595
452	2	f	1	12	1987	167	3.9913694505488504
454	1	f	0	3	1987	167	4.589423141946791
467	0	m	2	2	1987	167	3.4580830848338797
472	0	f	1	8	1987	167	4.04204308185476
480	4	m	2	16	1987	167	6.30626127374282
485	6	f	1	15	1987	167	6.648605875411198
490	0	f	2	20	1987	167	4.077870076741925
497	3	m	2	11	1987	167	4.629489618118664
511	7	f	2	8	1987	167	6.180696204193003
513	2	f	0	3	1987	167	4.902939483017263
521	5	m	2	20	1987	167	6.585358127559641
526	7	f	2	11	1987	167	6.946144959462081
527	5	f	0	3	1987	167	6.902985892219496
529	0	m	0	9	1987	167	3.895616724586818
536	4	f	1	16	1987	167	5.133066086545173
545	0	m	1	9	1987	167	4.291305385325081
555	7	f	2	16	1987	167	7.1879601914330165
565	2	m	0	8	1987	167	4.345135274342976
566	4	m	0	18	1987	167	6.32871317030131
567	4	m	0	8	1987	167	6.137586865590091
586	4	f	2	1	1987	167	5.112234879798587
590	5	f	2	9	1987	167	6.597382044628803
595	4	m	2	2	1987	167	NA
603	0	m	0	8	1987	167	4.795229848797606
607	3	f	1	16	1987	167	4.937488463989233
609	2	m	1	12	1987	167	NA
617	3	f	0	20	1987	167	4.989883481863772
621	4	f	2	1	1987	167	5.847287748138966
628	5	m	1	19	1987	167	6.106736151269072
630	1	f	0	3	1987	167	NA
635	3	f	1	8	1987	167	5.198930035673305
653	1	m	0	6	1987	167	5.679008864337464
659	4	m	1	3	1987	167	6.21027209661467
665	2	m	2	13	1987	167	5.235745695498327
667	6	f	2	3	1987	167	6.7477284114016784
671	7	m	2	5	1987	167	7.679901453419037
674	2	m	2	17	1987	167	5.104373973115695
678	5	m	2	10	1987	167	5.978624652338072
683	1	m	0	2	1987	167	4.949755064723792
686	2	m	2	9	1987	167	6.312285675733532
687	1	f	2	10	1987	167	NA
697	4	m	1	8	1987	167	NA
701	0	m	0	3	1987	167	3.6636078570873467
702	4	m	0	10	1987	167	6.252297318793749
704	7	f	0	9	1987	167	NA
705	1	m	0	17	1987	167	NA
721	1	f	1	3	1987	167	NA
729	0	f	1	20	1987	167	3.9133042669291283
733	7	m	2	6	1987	167	7.8123193801420525
734	6	m	1	2	1987	167	6.9807927743068605
740	6	f	1	5	1987	167	NA
744	3	m	1	13	1987	167	5.485223755285921
747	0	m	1	6	1987	167	3.951677640962135
758	5	f	0	8	1987	167	6.175859114620769
764	1	m	0	10	1987	167	4.605313623801817
777	5	f	1	13	1987	167	6.890563773934294
785	2	m	2	4	1987	167	5.1255449914676685
797	1	f	1	17	1987	167	NA
805	6	m	1	12	1987	167	6.65830223737559
806	3	m	0	6	1987	167	3.89834397224162
813	2	f	0	4	1987	167	4.6893637321858455
817	5	m	0	14	1987	167	5.318123610988762
820	2	m	0	7	1987	167	5.181841075797693
823	4	m	1	16	1987	167	5.7349758343816655
828	6	m	0	13	1987	167	6.066254696893048
840	7	m	1	9	1987	167	7.853597468481823
847	5	m	0	5	1987	167	7.571527949272313
856	4	m	0	8	1987	167	5.5257770730669575
863	3	m	1	18	1987	167	5.235330159273567
864	1	f	2	8	1987	167	4.575213217097823
876	2	m	2	13	1987	167	5.195226729531239
877	2	m	1	10	1987	167	3.629219935911964
883	0	m	2	20	1987	167	4.59011925824658
888	0	m	2	1	1987	167	3.965294777991981
894	2	m	1	8	1987	167	5.095340162741636
897	7	f	0	19	1987	167	6.844458247235164
898	2	m	1	9	1987	167	5.438178634527611
900	0	m	0	18	1987	167	4.252837159459211
6	6	m	0	14	1988	168	7.3510177915789034
14	3	f	2	12	1988	168	4.817631295003757
15	1	m	0	19	1988	168	5.418567101773359
17	4	m	0	12	1988	168	7.167030949189029
18	8	m	2	8	1988	168	8.971801739374884
28	8	m	2	20	1988	168	NA
33	0	m	0	7	1988	168	3.686202827157647
35	0	f	1	13	1988	168	3.077959623051815
44	6	m	2	9	1988	168	6.945447586547411
51	6	f	0	3	1988	168	5.747088827229024
57	3	m	2	3	1988	168	5.487508762197456
59	1	m	2	7	1988	168	5.106442061909707
60	1	m	0	8	1988	168	NA
66	2	f	1	19	1988	168	4.327923501957873
71	2	f	1	1	1988	168	5.157760830518851
76	0	m	2	14	1988	168	4.50316910836738
86	2	m	0	5	1988	168	3.924768449188921
88	6	f	0	7	1988	168	6.6173766565057175
101	6	m	0	9	1988	168	5.629396544641589
105	5	m	2	20	1988	168	6.119292363715163
114	5	m	2	5	1988	168	5.563211042933321
116	3	m	0	17	1988	168	4.860916187636163
119	3	m	1	17	1988	168	4.752523979631905
121	7	m	0	5	1988	168	7.604221259936223
124	6	f	0	17	1988	168	5.343368101417871
126	6	m	2	20	1988	168	6.947274623727136
127	5	f	2	11	1988	168	5.679528244317254
129	3	f	2	6	1988	168	3.994117644352454
131	1	m	2	8	1988	168	4.3109284215123145
132	3	f	0	9	1988	168	4.60478142155556
144	0	m	1	20	1988	168	4.567730403882526
155	8	f	1	1	1988	168	6.751981024936157
156	4	f	1	5	1988	168	5.004738993932693
158	7	f	1	1	1988	168	6.977709175146198
163	0	f	0	10	1988	168	3.1376311109902155
164	3	f	1	1	1988	168	5.514216790228528
171	5	f	0	8	1988	168	7.27128822827425
172	7	m	0	7	1988	168	8.023553540167688
178	1	f	0	3	1988	168	3.5386386684015387
189	2	m	0	3	1988	168	5.055525296497969
190	3	m	1	8	1988	168	4.706372575930483
203	3	f	1	3	1988	168	4.581358571968758
206	0	m	1	14	1988	168	NA
207	3	m	1	20	1988	168	5.463637654947785
209	4	f	1	4	1988	168	5.967864796880255
215	5	m	1	2	1988	168	NA
223	2	f	2	20	1988	168	4.314789314765059
226	0	f	0	19	1988	168	3.1765733577969955
227	0	m	1	20	1988	168	NA
236	0	f	1	5	1988	168	3.3048586090813057
240	6	f	0	20	1988	168	5.975731014335642
242	6	f	0	3	1988	168	6.998910437397608
246	8	m	0	3	1988	168	7.452277389457559
255	1	f	0	7	1988	168	3.9643469365511685
259	0	f	0	8	1988	168	4.355868946265536
267	8	f	2	13	1988	168	7.762978701046808
274	8	f	1	8	1988	168	7.503252861794838
277	0	m	2	13	1988	168	4.360865364019784
292	4	f	1	9	1988	168	6.421132849972414
300	5	f	2	16	1988	168	5.553393055455024
304	3	m	1	10	1988	168	5.389827422069097
308	7	f	1	13	1988	168	7.356766435607006
315	8	m	2	4	1988	168	7.997855353141266
318	1	m	2	10	1988	168	4.386228659506635
320	0	f	0	11	1988	168	3.874173151646723
338	7	f	0	7	1988	168	NA
344	2	m	0	8	1988	168	4.774335843324726
348	3	f	0	13	1988	168	4.1340266465183015
353	5	m	0	2	1988	168	NA
357	8	m	2	5	1988	168	7.890614331446437
359	3	m	2	16	1988	168	NA
362	4	f	0	3	1988	168	4.826085389362202
365	5	m	1	13	1988	168	6.926109457967749
366	8	f	2	16	1988	168	7.1607911428575095
382	3	f	1	9	1988	168	5.026224540959147
383	2	f	1	14	1988	168	4.1033164757498035
394	5	m	0	16	1988	168	7.424344688883171
399	4	f	1	9	1988	168	5.145814714390941
411	7	f	1	12	1988	168	7.308451540725208
418	6	f	2	8	1988	168	6.523291801239246
421	3	f	2	8	1988	168	5.642647338491992
426	6	f	0	18	1988	168	7.632479160018088
427	3	m	0	14	1988	168	6.4089709974334665
428	3	m	0	5	1988	168	5.9691640714426155
429	4	f	2	13	1988	168	5.873390176550664
430	5	f	1	12	1988	168	6.1243595260012
435	2	f	2	19	1988	168	5.039513660831447
450	2	m	2	17	1988	168	4.1219898036296305
452	3	f	2	20	1988	168	4.511438133776122
454	2	f	2	9	1988	168	4.453846004639744
457	0	m	2	14	1988	168	2.829076666358837
463	0	m	0	19	1988	168	4.144113423778978
467	1	m	0	19	1988	168	4.335210953678725
472	1	f	0	12	1988	168	4.133683611537279
480	5	m	1	18	1988	168	5.921329889290467
485	7	f	0	15	1988	168	6.541184465028649
490	1	f	2	4	1988	168	4.180259114306657
511	8	f	1	4	1988	168	NA
513	3	f	1	20	1988	168	NA
521	6	m	2	8	1988	168	6.798599649273396
526	8	f	1	20	1988	168	7.092439611217045
527	6	f	2	12	1988	168	6.651916393930142
536	5	f	2	8	1988	168	5.849822381073558
545	1	m	1	1	1988	168	4.677593656671294
565	3	m	1	20	1988	168	4.929885855081322
566	5	m	1	6	1988	168	6.430644820958402
567	5	m	2	2	1988	168	NA
584	0	m	1	2	1988	168	5.268516060620264
586	5	f	1	20	1988	168	5.9845147576097535
590	6	f	0	20	1988	168	6.526505031076467
595	5	m	0	9	1988	168	5.9686624541081486
603	1	m	0	14	1988	168	4.612689764757377
607	4	f	0	19	1988	168	5.38821337795169
609	3	m	1	16	1988	168	4.872128603983595
617	4	f	0	17	1988	168	5.216397333276924
621	5	f	2	17	1988	168	6.038331517336131
630	2	f	0	7	1988	168	4.8068127663361615
635	4	f	0	8	1988	168	5.313807027474217
653	2	m	2	6	1988	168	5.489079839658794
659	5	m	0	5	1988	168	6.421291652307223
665	3	m	0	1	1988	168	5.42542571459723
667	7	f	1	12	1988	168	7.3125797071361465
671	8	m	1	2	1988	168	8.52380526472223
674	3	m	2	17	1988	168	5.618907527074603
678	6	m	0	11	1988	168	7.025253630541782
683	2	m	1	11	1988	168	5.642848213090483
686	3	m	2	8	1988	168	6.3265790838724465
687	2	f	1	2	1988	168	5.000233201854113
701	1	m	0	18	1988	168	4.293416947350251
702	5	m	1	12	1988	168	NA
704	8	f	1	11	1988	168	7.26488916635418
705	2	m	1	9	1988	168	4.7482994244055
721	2	f	1	19	1988	168	3.8727145673551564
727	0	f	1	19	1988	168	4.364822774672925
729	1	f	1	2	1988	168	4.402125793766213
733	8	m	0	15	1988	168	8.65517018287928
734	7	m	0	18	1988	168	6.873683556141948
738	0	f	2	19	1988	168	3.2152205091741575
744	4	m	2	20	1988	168	6.049961038610393
747	1	m	1	5	1988	168	4.058893801489143
758	6	f	0	12	1988	168	6.709155145234955
763	0	f	1	2	1988	168	3.065807992622512
764	2	m	0	14	1988	168	4.9941974668839775
777	6	f	2	7	1988	168	7.202815226117827
778	0	m	1	15	1988	168	4.5517518960405114
785	3	m	1	16	1988	168	5.416173681159321
797	2	f	2	3	1988	168	NA
801	0	f	1	7	1988	168	3.374796004341356
806	4	m	1	15	1988	168	4.648683989902232
813	3	f	1	18	1988	168	4.87104628203799
817	6	m	0	12	1988	168	5.974820421397805
820	3	m	2	13	1988	168	6.005813039945443
823	5	m	1	18	1988	168	6.629173915396909
828	7	m	0	14	1988	168	6.801226657243359
840	8	m	0	14	1988	168	7.65358395284745
845	0	m	0	5	1988	168	3.5103022992968893
847	6	m	2	3	1988	168	7.496627890037868
856	5	m	0	16	1988	168	5.901627715715413
863	4	m	2	6	1988	168	5.913607102109045
864	2	f	0	15	1988	168	4.741539310766521
871	0	m	1	13	1988	168	4.028876372744839
876	3	m	0	16	1988	168	5.108186733162149
877	3	m	1	14	1988	168	3.909781437775535
883	1	m	2	9	1988	168	4.55714698436864
884	0	f	0	2	1988	168	4.066966426709934
888	1	m	1	10	1988	168	NA
894	3	m	1	16	1988	168	NA
895	0	f	2	14	1988	168	2.9333116399698063
897	8	f	0	11	1988	168	7.641304412756365
898	3	m	1	8	1988	168	5.553386037871415
900	1	m	0	4	1988	168	5.0853978978439205
6	7	m	0	8	1989	148	7.626902648073787
14	4	f	1	17	1989	148	5.4090821603365065
15	2	m	0	17	1989	148	5.351443403640274
17	5	m	2	6	1989	148	NA
18	9	m	0	2	1989	148	9.98807025062227
28	9	m	1	16	1989	148	8.297468206283746
33	1	m	0	10	1989	148	3.6397446395869415
44	7	m	2	3	1989	148	7.6483279539914735
51	7	f	1	8	1989	148	7.1914571022593226
57	4	m	1	6	1989	148	5.40223052616026
59	2	m	2	17	1989	148	5.3203834715677125
60	2	m	1	5	1989	148	5.358672304805736
66	3	f	2	9	1989	148	5.409377283116244
71	3	f	1	19	1989	148	5.50742001743064
76	1	m	1	1	1989	148	5.470794014361138
86	3	m	0	20	1989	148	4.963643683256131
88	7	f	1	18	1989	148	7.026013203223623
101	7	m	1	18	1989	148	6.86397591642435
105	6	m	1	14	1989	148	NA
107	0	f	1	7	1989	148	3.9019110191548894
114	6	m	2	16	1989	148	6.2823676684129275
116	4	m	2	10	1989	148	5.752777618516694
119	4	m	1	18	1989	148	5.3883299304604
121	8	m	2	5	1989	148	7.648394818674075
124	7	f	2	14	1989	148	5.404049823118534
127	6	f	0	18	1989	148	6.234993458995396
129	4	f	2	2	1989	148	5.023255564584425
130	0	m	2	18	1989	148	5.039787388715111
131	2	m	2	11	1989	148	5.226529210375495
132	4	f	2	11	1989	148	5.606611020297586
144	1	m	1	8	1989	148	4.597174440235516
156	5	f	0	6	1989	148	NA
158	8	f	0	10	1989	148	8.054417787439293
163	1	f	1	13	1989	148	3.9927428281767265
164	4	f	1	7	1989	148	6.2978559542811885
171	6	f	2	8	1989	148	7.909977471910778
172	8	m	1	16	1989	148	8.581995330349203
178	2	f	1	15	1989	148	3.923855018776926
189	3	m	2	4	1989	148	5.060484351484777
190	4	m	1	3	1989	148	5.844796722667002
206	1	m	1	9	1989	148	5.667142479133837
207	4	m	1	13	1989	148	6.025190288997188
209	5	f	0	13	1989	148	6.335232771499831
223	3	f	1	16	1989	148	5.062233532062547
226	1	f	2	14	1989	148	NA
227	1	m	2	16	1989	148	4.43364823799182
236	1	f	2	14	1989	148	4.013443929952461
242	7	f	2	14	1989	148	NA
246	9	m	2	1	1989	148	8.182815559889702
255	2	f	2	16	1989	148	4.257879921575157
258	0	m	2	6	1989	148	4.303318919361123
259	1	f	1	9	1989	148	NA
267	9	f	0	8	1989	148	8.05300231086315
274	9	f	0	8	1989	148	7.983144292042591
277	1	m	0	8	1989	148	5.23831730273478
287	0	f	2	11	1989	148	NA
288	0	f	0	10	1989	148	NA
292	5	f	0	3	1989	148	7.291537747615443
300	6	f	1	15	1989	148	6.532197889876652
304	4	m	0	19	1989	148	5.935513006192594
308	8	f	1	8	1989	148	7.954697448352553
315	9	m	2	19	1989	148	8.388360423504384
317	0	m	0	8	1989	148	4.51468972715113
318	2	m	2	7	1989	148	4.76359924197598
320	1	f	2	11	1989	148	4.196364300776596
338	8	f	2	17	1989	148	7.745115691479048
344	3	m	0	14	1989	148	5.551659305782097
348	4	f	0	16	1989	148	4.530243822421278
353	6	m	0	9	1989	148	7.765881452528939
357	9	m	0	14	1989	148	8.564094857731408
359	4	m	1	15	1989	148	6.6378132069705424
362	5	f	2	19	1989	148	5.392911200521262
365	6	m	2	19	1989	148	7.653631007873182
366	9	f	1	14	1989	148	8.34499348684767
382	4	f	1	18	1989	148	5.5722797164755145
383	3	f	1	8	1989	148	4.952241896697985
394	6	m	1	12	1989	148	7.972286526155508
399	5	f	0	6	1989	148	5.9109607492424
411	8	f	1	17	1989	148	7.620453290238598
418	7	f	1	6	1989	148	7.660840281614868
421	4	f	2	3	1989	148	6.435118529801527
426	7	f	1	10	1989	148	8.552320482545571
427	4	m	2	3	1989	148	NA
428	4	m	0	10	1989	148	5.704989400609226
429	5	f	2	16	1989	148	6.381370093326006
430	6	f	1	14	1989	148	7.086167295224817
435	3	f	1	13	1989	148	5.17182808584624
439	0	m	2	2	1989	148	4.427277921970613
450	3	m	2	7	1989	148	5.447763055495259
452	4	f	1	2	1989	148	5.138559078787161
454	3	f	1	12	1989	148	5.007669709232217
457	1	m	0	19	1989	148	NA
463	1	m	0	15	1989	148	4.349521516711284
467	2	m	2	9	1989	148	4.752382358528393
480	6	m	1	14	1989	148	6.1748849287491065
485	8	f	1	2	1989	148	7.897109833931871
490	2	f	2	19	1989	148	4.496037184357728
511	9	f	2	1	1989	148	7.086170083021033
513	4	f	2	14	1989	148	5.377186301572352
521	7	m	2	11	1989	148	7.828897861560643
526	9	f	1	16	1989	148	7.705370833857206
527	7	f	0	16	1989	148	7.99351289480334
536	6	f	2	12	1989	148	6.555788700794096
545	2	m	0	14	1989	148	NA
546	0	m	0	12	1989	148	NA
558	0	f	0	15	1989	148	3.1303191093712623
565	4	m	2	11	1989	148	5.473798772283312
566	6	m	0	11	1989	148	7.384626260893953
567	6	m	0	20	1989	148	7.731700077998647
580	0	m	1	7	1989	148	5.011123019815684
584	1	m	1	2	1989	148	5.599308096789784
586	6	f	0	12	1989	148	NA
590	7	f	1	17	1989	148	7.648674388251538
603	2	m	0	6	1989	148	5.659716309896824
609	4	m	2	15	1989	148	5.40958046222511
615	0	m	0	8	1989	148	3.9090091383057666
617	5	f	2	1	1989	148	5.7542810512469025
621	6	f	2	15	1989	148	6.724781536802091
630	3	f	2	12	1989	148	4.899934382199741
633	0	m	0	13	1989	148	3.9928379956221085
635	5	f	0	7	1989	148	5.743796257516947
653	3	m	0	4	1989	148	6.507980630560153
659	6	m	2	19	1989	148	7.048452394430484
665	4	m	1	10	1989	148	6.097001750799678
667	8	f	2	7	1989	148	NA
671	9	m	0	14	1989	148	9.091229746056392
674	4	m	2	16	1989	148	6.05704873002297
678	7	m	2	13	1989	148	7.862138752981658
683	3	m	0	12	1989	148	6.049800969220507
686	4	m	2	10	1989	148	6.901754466497269
687	3	f	1	19	1989	148	5.925898275071877
701	2	m	2	20	1989	148	5.151829808102944
702	6	m	0	19	1989	148	8.091953928870545
704	9	f	2	19	1989	148	7.814062332008245
705	3	m	2	15	1989	148	NA
721	3	f	2	8	1989	148	5.040096858450258
727	1	f	1	2	1989	148	5.130629362700878
729	2	f	2	7	1989	148	5.355149064643648
733	9	m	0	18	1989	148	9.281054659286351
734	8	m	2	15	1989	148	8.08522024338565
736	0	m	1	4	1989	148	4.541495063619318
738	1	f	0	14	1989	148	4.378320356336443
744	5	m	0	5	1989	148	6.707260145798246
747	2	m	1	13	1989	148	4.888468946749948
758	7	f	0	16	1989	148	6.795689961634356
763	1	f	2	18	1989	148	4.34265383098685
764	3	m	0	20	1989	148	5.50099282304199
777	7	f	2	2	1989	148	7.776321838636941
778	1	m	2	16	1989	148	5.151645334358754
785	4	m	1	17	1989	148	6.229104977674351
801	1	f	1	5	1989	148	NA
806	5	m	1	19	1989	148	5.567033153676507
813	4	f	2	17	1989	148	5.334454285082766
817	7	m	1	14	1989	148	6.775672824651757
820	4	m	1	14	1989	148	6.222465515389285
823	6	m	1	13	1989	148	6.880541707149432
828	8	m	2	8	1989	148	7.111452577889671
840	9	m	0	15	1989	148	8.751564772905269
845	1	m	1	12	1989	148	3.894647264045332
847	7	m	2	7	1989	148	8.082334534821074
856	6	m	1	14	1989	148	7.059896805957176
864	3	f	2	18	1989	148	5.729106550774053
871	1	m	1	17	1989	148	4.625053200857078
877	4	m	2	6	1989	148	4.76100425035956
882	0	f	2	20	1989	148	4.020029477764652
883	2	m	0	4	1989	148	5.695965781949764
884	1	f	1	19	1989	148	4.714333040742131
888	2	m	0	20	1989	148	4.4417327246062275
894	4	m	0	3	1989	148	5.579014302622865
895	1	f	1	20	1989	148	3.873679435128811
897	9	f	2	11	1989	148	8.16120889425198
898	4	m	0	3	1989	148	6.526068293243269
900	2	m	0	11	1989	148	5.564862965068453
6	8	m	1	12	1990	143	8.562886435303556
7	0	f	2	16	1990	143	3.350252109183191
14	5	f	2	4	1990	143	6.326353475450941
15	3	m	2	13	1990	143	6.489100741810554
17	6	m	0	2	1990	143	8.225360640185091
18	10	m	2	17	1990	143	10.329752929218452
44	8	m	0	15	1990	143	8.061153385813872
51	8	f	0	4	1990	143	7.209229072807367
57	5	m	2	18	1990	143	6.944250354625015
59	3	m	1	4	1990	143	5.987963466860942
60	3	m	1	4	1990	143	5.878989047409282
66	4	f	2	7	1990	143	5.616554907820093
71	4	f	2	3	1990	143	NA
76	2	m	1	2	1990	143	6.098586150008238
86	4	m	1	7	1990	143	5.3123190913272
88	8	f	1	3	1990	143	7.3421519059848
95	0	f	1	12	1990	143	4.947753460137838
101	8	m	0	15	1990	143	6.975181654113077
105	7	m	2	15	1990	143	7.138293051278544
116	5	m	2	2	1990	143	5.762729159207862
119	5	m	0	19	1990	143	5.866869218905006
121	9	m	2	2	1990	143	8.24621541873491
122	0	f	2	9	1990	143	4.469946706180576
127	7	f	2	16	1990	143	6.806952808202179
129	5	f	2	13	1990	143	4.791879304136254
130	1	m	2	16	1990	143	NA
131	3	m	1	20	1990	143	5.6405395491858705
132	5	f	0	8	1990	143	5.43524381054601
144	2	m	0	13	1990	143	5.9779348791171625
150	0	m	0	14	1990	143	NA
156	6	f	1	18	1990	143	6.408263289289268
158	9	f	0	12	1990	143	8.233134283066363
163	2	f	2	11	1990	143	4.248949078780508
164	5	f	2	16	1990	143	7.040788378528033
170	0	m	2	12	1990	143	NA
171	7	f	0	13	1990	143	8.417173415432897
172	9	m	1	8	1990	143	8.859695607228545
178	3	f	0	5	1990	143	4.966925254354131
189	4	m	0	4	1990	143	6.167107954546919
190	5	m	2	6	1990	143	5.896388623962347
201	0	f	2	18	1990	143	3.8341618085080498
206	2	m	1	17	1990	143	NA
207	5	m	2	13	1990	143	6.665081430868111
209	6	f	1	1	1990	143	6.626915267421751
226	2	f	0	2	1990	143	4.580179391915276
227	2	m	2	11	1990	143	4.909105217223339
236	2	f	1	17	1990	143	4.459837975265566
238	0	m	0	17	1990	143	4.887539861642983
242	8	f	1	14	1990	143	8.141004319617736
246	10	m	0	7	1990	143	8.559680734180542
254	0	m	1	17	1990	143	4.672031563171031
255	3	f	2	13	1990	143	5.522153787107763
258	1	m	2	16	1990	143	4.506130822401851
259	2	f	1	19	1990	143	5.697452805643599
267	10	f	2	15	1990	143	8.872969447958162
274	10	f	0	15	1990	143	9.021380043784712
277	2	m	1	17	1990	143	5.741415790731709
287	1	f	0	19	1990	143	4.574549593133511
288	1	f	1	12	1990	143	3.305156419646495
292	6	f	2	8	1990	143	7.625355678692723
300	7	f	2	5	1990	143	7.138867461925537
304	5	m	0	9	1990	143	6.559592988683415
308	9	f	1	12	1990	143	8.623305029637647
315	10	m	2	1	1990	143	9.004304220879678
317	1	m	0	10	1990	143	NA
318	3	m	0	2	1990	143	5.505565275711319
320	2	f	2	19	1990	143	4.988719020755224
330	0	f	0	16	1990	143	4.1659281468532665
338	9	f	0	7	1990	143	7.971828253596608
344	4	m	1	17	1990	143	5.763345123664611
348	5	f	1	4	1990	143	4.781113216076018
353	7	m	2	18	1990	143	7.733971247862059
357	10	m	0	11	1990	143	9.259462838152288
359	5	m	2	11	1990	143	6.980496035588454
360	0	f	1	9	1990	143	4.050516839115023
362	6	f	0	10	1990	143	6.23354051687895
365	7	m	2	4	1990	143	8.295655563366495
366	10	f	1	15	1990	143	8.514707235026338
383	4	f	2	6	1990	143	5.268664707387574
394	7	m	1	4	1990	143	8.720888672175095
